broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
VK064,keynote,PFC,38.0,BUY,
VK064,keynote,PNB,85.0,BUY,
VK064,keynote,SPANDANA,200.0,SELL,
VK064,keynote,RECLTD,35.0,BUY,
VK064,keynote,GPTINFRA,75.0,BUY,
VK064,keynote,BHARTIARTL,1.0,SELL,
VK064,keynote,SHRIRAMFIN,27.0,BUY,
VK064,keynote,BANKBARODA,502.0,BUY,Total ENTRY
VK064,keynote,LIQUIDBEES,72.0,SELL,Total EXIT
