broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
RG007,other,PFC,35.0,BUY,
RG007,other,PNB,104.0,BUY,
RG007,other,SPANDANA,38.0,SELL,
RG007,other,RECLTD,15.0,BUY,
RG007,other,GPTINFRA,29.0,SELL,
RG007,other,BHARTIARTL,3.0,SELL,
RG007,other,SHRIRAMFIN,12.0,BUY,
RG007,other,BANKBARODA,8.0,BUY,
