broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
VS096,keynote,PFC,22.0,BUY,
VS096,keynote,PNB,50.0,BUY,
VS096,keynote,SPANDANA,44.0,SELL,
VS096,keynote,RECLTD,20.0,BUY,
VS096,keynote,GPTINFRA,46.0,BUY,
VS096,keynote,BHARTIARTL,1.0,SELL,
VS096,keynote,SHRIRAMFIN,16.0,BUY,
VS096,keynote,BANKBARODA,285.0,BUY,Total ENTRY
VS096,keynote,LIQUIDBEES,57.0,SELL,Total EXIT
