broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
XXS667,zerodha,KPIGREEN,41.0,BUY,
XXS667,zerodha,SPANDANA,226.0,SELL,
XXS667,zerodha,GPTHEALTH,67.0,SELL,
XXS667,zerodha,LIQUIDBEES,1.0,SELL,Total EXIT
XXS667,zerodha,PYRAMID,127.0,BUY,
XXS667,zerodha,DEEPAKFERT,57.0,SELL,
XXS667,zerodha,GPTINFRA,1514.0,BUY,
XXS667,zerodha,AXISBANK,1.0,SELL,
XXS667,zerodha,BBL,3.0,BUY,
