broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
MB048,keynote,KPIGREEN,25.0,BUY,
MB048,keynote,MANGCHEFER,178.0,SELL,
MB048,keynote,SPANDANA,35.0,SELL,
MB048,keynote,GPTHEALTH,165.0,BUY,
MB048,keynote,PYRAMID,425.0,SELL,
MB048,keynote,VHLTD,1650.0,BUY,Total ENTRY
MB048,keynote,DEEPAKFERT,11.0,SELL,
MB048,keynote,GPTINFRA,417.0,BUY,
MB048,keynote,AXISBANK,116.0,BUY,Total ENTRY
MB048,keynote,VEDL,27.0,SELL,
