broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
JD023,keynote,KPIGREEN,29.0,BUY,
JD023,keynote,SPANDANA,149.0,SELL,
JD023,keynote,GPTHEALTH,52.0,SELL,
JD023,keynote,PYRAMID,72.0,SELL,
JD023,keynote,VHLTD,910.0,SELL,Total EXIT
JD023,keynote,DEEPAKFERT,219.0,BUY,Total ENTRY
JD023,keynote,GPTINFRA,6.0,BUY,
JD023,keynote,AXISBANK,1.0,SELL,
JD023,keynote,VEDL,1.0,SELL,Total EXIT
JD023,keynote,BBL,1.0,BUY,
JD023,keynote,LIQUIDBEES,47.0,SELL,Total EXIT
