broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
BS066,keynote,KPIGREEN,27.0,BUY,
BS066,keynote,SPANDANA,106.0,SELL,
BS066,keynote,GPTHEALTH,102.0,SELL,
BS066,keynote,PYRAMID,108.0,SELL,
BS066,keynote,VHLTD,1062.0,SELL,Total EXIT
BS066,keynote,DEEPAKFERT,248.0,BUY,Total ENTRY
BS066,keynote,GPTINFRA,62.0,SELL,
BS066,keynote,AXISBANK,90.0,BUY,Total ENTRY
BS066,keynote,BBL,36.0,BUY,Total ENTRY
BS066,keynote,LIQUIDBEES,283.0,SELL,Total EXIT
