broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
PS092,keynote,PFC,1.0,BUY,
PS092,keynote,PNB,3.0,BUY,
PS092,keynote,SPANDANA,19.0,SELL,
PS092,keynote,GPTINFRA,21.0,BUY,
PS092,keynote,SHRIRAMFIN,1.0,BUY,
PS092,keynote,BANKBARODA,1.0,SELL,
