broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
YB001,other,KPIGREEN,31.0,BUY,
YB001,other,SPANDANA,159.0,SELL,
YB001,other,GPTHEALTH,315.0,BUY,
YB001,other,PYRAMID,356.0,BUY,
YB001,other,VHLTD,848.0,SELL,Total EXIT
YB001,other,DEEPAKFERT,69.0,SELL,
YB001,other,GPTINFRA,238.0,BUY,
YB001,other,AXISBANK,5.0,SELL,
YB001,other,BBL,1.0,BUY,
YB001,other,LIQUIDBEES,1.0,SELL,Total EXIT
