broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
NT020,keynote,KPIGREEN,31.0,BUY,
NT020,keynote,SPANDANA,160.0,SELL,
NT020,keynote,GPTHEALTH,39.0,SELL,
NT020,keynote,PYRAMID,65.0,SELL,
NT020,keynote,DEEPAKFERT,41.0,SELL,
NT020,keynote,GPTINFRA,29.0,BUY,
NT020,keynote,AXISBANK,81.0,BUY,Total ENTRY
NT020,keynote,BBL,32.0,BUY,Total ENTRY
NT020,keynote,LIQUIDBEES,33.0,SELL,Total EXIT
