broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
SC001,finflo,PFC,2.0,BUY,
SC001,finflo,PNB,36.0,SELL,
SC001,finflo,SPANDANA,128.0,SELL,
SC001,finflo,RECLTD,2.0,BUY,
SC001,finflo,GPTINFRA,160.0,BUY,
SC001,finflo,BHARTIARTL,6.0,SELL,
SC001,finflo,SHRIRAMFIN,3.0,BUY,
SC001,finflo,BANKBARODA,32.0,SELL,
