broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
AS139,keynote,KPIGREEN,54.0,BUY,
AS139,keynote,MANGCHEFER,290.0,SELL,
AS139,keynote,SPANDANA,60.0,SELL,
AS139,keynote,GPTHEALTH,30.0,BUY,
AS139,keynote,PYRAMID,38.0,SELL,
AS139,keynote,VHLTD,1603.0,BUY,Total ENTRY
AS139,keynote,DEEPAKFERT,44.0,SELL,
AS139,keynote,GPTINFRA,178.0,BUY,
AS139,keynote,AXISBANK,112.0,BUY,
AS139,keynote,VEDL,85.0,BUY,
AS139,keynote,BBL,5.0,BUY,
AS139,keynote,LIQUIDBEES,173.0,SELL,Total EXIT
