broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
KV014,keynote,KPIGREEN,40.0,BUY,
KV014,keynote,SPANDANA,127.0,SELL,
KV014,keynote,GPTHEALTH,106.0,SELL,
KV014,keynote,PYRAMID,125.0,SELL,
KV014,keynote,DEEPAKFERT,67.0,SELL,
KV014,keynote,GPTINFRA,35.0,SELL,
KV014,keynote,AXISBANK,3.0,SELL,
KV014,keynote,BBL,47.0,BUY,Total ENTRY
KV014,keynote,LIQUIDBEES,37.0,SELL,Total EXIT
