broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
VD029,keynote,MANGCHEFER,1.0,SELL,Total EXIT
VD029,keynote,PFC,31.0,BUY,
VD029,keynote,PNB,70.0,BUY,
VD029,keynote,SPANDANA,72.0,SELL,
VD029,keynote,RECLTD,30.0,BUY,
VD029,keynote,GPTINFRA,56.0,BUY,
VD029,keynote,BHARTIARTL,1.0,SELL,
VD029,keynote,SHRIRAMFIN,22.0,BUY,
VD029,keynote,BANKBARODA,433.0,BUY,Total ENTRY
VD029,keynote,LIQUIDBEES,72.0,SELL,Total EXIT
