broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
KM002,finflo,KPIGREEN,28.0,BUY,
KM002,finflo,SPANDANA,238.0,SELL,
KM002,finflo,GPTHEALTH,180.0,SELL,
KM002,finflo,PYRAMID,1387.0,BUY,Total ENTRY
KM002,finflo,DEEPAKFERT,75.0,SELL,
KM002,finflo,GPTINFRA,166.0,SELL,
KM002,finflo,AXISBANK,6.0,SELL,
KM002,finflo,BBL,1.0,BUY,
KM002,finflo,LIQUIDBEES,104.0,SELL,Total EXIT
