broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
MP071,keynote,KPIGREEN,11.0,BUY,
MP071,keynote,SPANDANA,46.0,SELL,
MP071,keynote,GPTHEALTH,186.0,SELL,
MP071,keynote,PYRAMID,1.0,BUY,
MP071,keynote,DEEPAKFERT,16.0,SELL,
MP071,keynote,GPTINFRA,216.0,BUY,
MP071,keynote,AXISBANK,3.0,SELL,
MP071,keynote,BBL,1.0,SELL,
