broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
PP079,keynote,KPIGREEN,36.0,BUY,
PP079,keynote,SPANDANA,84.0,SELL,
PP079,keynote,GPTHEALTH,49.0,SELL,
PP079,keynote,PYRAMID,78.0,SELL,
PP079,keynote,VHLTD,220.0,SELL,Total EXIT
PP079,keynote,DEEPAKFERT,48.0,SELL,
PP079,keynote,GPTINFRA,28.0,BUY,
PP079,keynote,AXISBANK,94.0,BUY,Total ENTRY
PP079,keynote,BBL,37.0,BUY,Total ENTRY
PP079,keynote,LIQUIDBEES,33.0,SELL,Total EXIT
