broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
RG027,keynote,KPIGREEN,35.0,BUY,
RG027,keynote,SPANDANA,84.0,SELL,
RG027,keynote,GPTHEALTH,52.0,SELL,
RG027,keynote,PYRAMID,78.0,SELL,
RG027,keynote,VHLTD,240.0,SELL,Total EXIT
RG027,keynote,DEEPAKFERT,47.0,SELL,
RG027,keynote,GPTINFRA,20.0,BUY,
RG027,keynote,AXISBANK,91.0,BUY,Total ENTRY
RG027,keynote,BBL,36.0,BUY,Total ENTRY
RG027,keynote,LIQUIDBEES,34.0,SELL,Total EXIT
