broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
RB054,keynote,PFC,37.0,BUY,
RB054,keynote,PNB,82.0,BUY,
RB054,keynote,SPANDANA,202.0,SELL,
RB054,keynote,RECLTD,34.0,BUY,
RB054,keynote,GPTINFRA,69.0,BUY,
RB054,keynote,BHARTIARTL,3.0,SELL,
RB054,keynote,SHRIRAMFIN,26.0,BUY,
RB054,keynote,BANKBARODA,499.0,BUY,Total ENTRY
RB054,keynote,LIQUIDBEES,42.0,SELL,Total EXIT
