broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
MS001,other,KPIGREEN,598.0,SELL,
MS001,other,SPANDANA,4125.0,BUY,
MS001,other,GPTHEALTH,5397.0,SELL,
MS001,other,PYRAMID,3439.0,SELL,
MS001,other,DEEPAKFERT,898.0,SELL,
MS001,other,GPTINFRA,10397.0,BUY,
MS001,other,AXISBANK,253.0,SELL,
MS001,other,BBL,89.0,SELL,
