broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
AS140,keynote,PFC,20.0,BUY,
AS140,keynote,PNB,49.0,BUY,
AS140,keynote,SPANDANA,133.0,SELL,
AS140,keynote,RECLTD,12.0,BUY,
AS140,keynote,GPTINFRA,285.0,BUY,
AS140,keynote,SHRIRAMFIN,33.0,BUY,
AS140,keynote,BANKBARODA,47.0,BUY,
