broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
PS001,finflo,PFC,7.0,BUY,
PS001,finflo,SPANDANA,3.0,BUY,
PS001,finflo,PNB,408.0,BUY,Total ENTRY
PS001,finflo,RECLTD,10.0,BUY,
PS001,finflo,GPTINFRA,26.0,BUY,
PS001,finflo,BHARTIARTL,8.0,SELL,
PS001,finflo,SHRIRAMFIN,11.0,SELL,
PS001,finflo,BANKBARODA,180.0,SELL,
PS001,finflo,LIQUIDBEES,4.0,SELL,Total EXIT
