broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
KM032,keynote,PFC,10.0,BUY,
KM032,keynote,PNB,15.0,BUY,
KM032,keynote,SPANDANA,45.0,SELL,
KM032,keynote,RECLTD,9.0,BUY,
KM032,keynote,GPTINFRA,1052.0,BUY,Total ENTRY
KM032,keynote,BHARTIARTL,1.0,SELL,
KM032,keynote,SHRIRAMFIN,7.0,BUY,
KM032,keynote,BANKBARODA,3.0,SELL,
KM032,keynote,LIQUIDBEES,71.0,SELL,Total EXIT
