broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit
ST078,keynote,PFC,24.0,BUY,
ST078,keynote,PNB,53.0,BUY,
ST078,keynote,SPANDANA,131.0,SELL,
ST078,keynote,RECLTD,22.0,BUY,
ST078,keynote,GPTINFRA,43.0,BUY,
ST078,keynote,BHARTIARTL,1.0,SELL,
ST078,keynote,SHRIRAMFIN,16.0,BUY,
ST078,keynote,BANKBARODA,322.0,BUY,Total ENTRY
ST078,keynote,LIQUIDBEES,28.0,SELL,Total EXIT
