broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit,account_id
HD001,finflo,BANKBARODA,27.0,SELL,,ACC_000360
HD001,finflo,GPTINFRA,206.0,SELL,,ACC_000360
HD001,finflo,PNB,62.0,SELL,,ACC_000360
HD001,finflo,BHARTIARTL,3.0,SELL,,ACC_000360
HD001,finflo,SPANDANA,84.0,BUY,,ACC_000360
HD001,finflo,SHRIRAMFIN,6.0,SELL,,ACC_000360
HD001,finflo,PFC,4.0,SELL,,ACC_000360
HD001,finflo,RECLTD,8.0,SELL,,ACC_000360
AM072,keynote,PYRAMID,345.0,SELL,,ACC_000319
AM072,keynote,DEEPAKFERT,248.0,BUY,Total ENTRY,ACC_000319
AM072,keynote,GPTINFRA,463.0,SELL,,ACC_000319
AM072,keynote,LIQUIDBEES,145.0,SELL,Total EXIT,ACC_000319
AM072,keynote,GPTHEALTH,499.0,SELL,,ACC_000319
AM072,keynote,KPIGREEN,18.0,SELL,,ACC_000319
AM072,keynote,BBL,6.0,SELL,,ACC_000319
AM072,keynote,SPANDANA,278.0,SELL,,ACC_000319
AM072,keynote,AXISBANK,21.0,SELL,,ACC_000319
JS055,keynote,PYRAMID,215.0,SELL,,ACC_000530
JS055,keynote,DEEPAKFERT,85.0,SELL,,ACC_000530
JS055,keynote,VEDL,231.0,BUY,,ACC_000530
JS055,keynote,GPTINFRA,116.0,SELL,,ACC_000530
JS055,keynote,VHLTD,1568.0,BUY,Total ENTRY,ACC_000530
JS055,keynote,LIQUIDBEES,1.0,SELL,Total EXIT,ACC_000530
JS055,keynote,GPTHEALTH,304.0,SELL,,ACC_000530
JS055,keynote,KPIGREEN,11.0,BUY,,ACC_000530
JS055,keynote,BBL,2.0,SELL,,ACC_000530
JS055,keynote,SPANDANA,179.0,SELL,,ACC_000530
JS055,keynote,MANGCHEFER,275.0,SELL,,ACC_000530
JS055,keynote,AXISBANK,12.0,SELL,,ACC_000530
ST078,keynote,BANKBARODA,317.0,BUY,Total ENTRY,ACC_000384
ST078,keynote,GPTINFRA,35.0,SELL,,ACC_000384
ST078,keynote,LIQUIDBEES,28.0,SELL,Total EXIT,ACC_000384
ST078,keynote,PNB,36.0,BUY,,ACC_000384
ST078,keynote,SPANDANA,147.0,SELL,,ACC_000384
ST078,keynote,SHRIRAMFIN,15.0,BUY,,ACC_000384
ST078,keynote,PFC,20.0,BUY,,ACC_000384
ST078,keynote,RECLTD,19.0,BUY,,ACC_000384
MB048,keynote,PYRAMID,621.0,SELL,,ACC_000383
MB048,keynote,DEEPAKFERT,54.0,SELL,,ACC_000383
MB048,keynote,VEDL,26.0,SELL,,ACC_000383
MB048,keynote,GPTINFRA,110.0,BUY,,ACC_000383
MB048,keynote,VHLTD,1609.0,BUY,Total ENTRY,ACC_000383
MB048,keynote,GPTHEALTH,180.0,SELL,,ACC_000383
MB048,keynote,KPIGREEN,20.0,SELL,,ACC_000383
MB048,keynote,BBL,7.0,SELL,,ACC_000383
MB048,keynote,SPANDANA,60.0,SELL,,ACC_000383
MB048,keynote,MANGCHEFER,163.0,SELL,,ACC_000383
MB048,keynote,AXISBANK,101.0,BUY,Total ENTRY,ACC_000383
PP079,keynote,PYRAMID,237.0,SELL,,ACC_000345
PP079,keynote,DEEPAKFERT,83.0,SELL,,ACC_000345
PP079,keynote,GPTINFRA,222.0,SELL,,ACC_000345
PP079,keynote,VHLTD,220.0,SELL,Total EXIT,ACC_000345
PP079,keynote,LIQUIDBEES,33.0,SELL,Total EXIT,ACC_000345
PP079,keynote,GPTHEALTH,329.0,SELL,,ACC_000345
PP079,keynote,KPIGREEN,1.0,SELL,,ACC_000345
PP079,keynote,BBL,31.0,BUY,Total ENTRY,ACC_000345
PP079,keynote,SPANDANA,105.0,SELL,,ACC_000345
PP079,keynote,AXISBANK,82.0,BUY,Total ENTRY,ACC_000345
KV001,finflo,BANKBARODA,30.0,BUY,Total ENTRY,ACC_000348
KV001,finflo,GPTINFRA,168.0,BUY,Total ENTRY,ACC_000348
KV001,finflo,PNB,76.0,BUY,Total ENTRY,ACC_000348
KV001,finflo,BHARTIARTL,4.0,BUY,Total ENTRY,ACC_000348
KV001,finflo,SPANDANA,61.0,BUY,Total ENTRY,ACC_000348
KV001,finflo,SHRIRAMFIN,12.0,BUY,Total ENTRY,ACC_000348
KV001,finflo,PFC,192.0,SELL,,ACC_000348
KV001,finflo,RECLTD,18.0,BUY,Total ENTRY,ACC_000348
PK001,finflo,BANKBARODA,28.0,SELL,,ACC_000347
PK001,finflo,GPTINFRA,232.0,SELL,,ACC_000347
PK001,finflo,PNB,45.0,SELL,,ACC_000347
PK001,finflo,BHARTIARTL,5.0,SELL,,ACC_000347
PK001,finflo,SPANDANA,149.0,SELL,,ACC_000347
PK001,finflo,SHRIRAMFIN,4.0,BUY,,ACC_000347
PK001,finflo,PFC,2.0,BUY,,ACC_000347
PK001,finflo,RECLTD,68.0,BUY,,ACC_000347
DS071,keynote,BANKBARODA,5.0,BUY,,ACC_000402
DS071,keynote,GPTINFRA,24.0,SELL,,ACC_000402
DS071,keynote,LIQUIDBEES,1.0,SELL,Total EXIT,ACC_000402
DS071,keynote,PNB,65.0,BUY,,ACC_000402
DS071,keynote,SPANDANA,91.0,SELL,,ACC_000402
DS071,keynote,SHRIRAMFIN,26.0,BUY,,ACC_000402
DS071,keynote,PFC,32.0,BUY,,ACC_000402
DS071,keynote,RECLTD,31.0,BUY,,ACC_000402
TJ001,other,PYRAMID,276.0,SELL,,ACC_000311
TJ001,other,DEEPAKFERT,99.0,SELL,,ACC_000311
TJ001,other,VEDL,77.0,BUY,,ACC_000311
TJ001,other,GPTINFRA,232.0,SELL,,ACC_000311
TJ001,other,VHLTD,1610.0,BUY,Total ENTRY,ACC_000311
TJ001,other,GPTHEALTH,380.0,SELL,,ACC_000311
TJ001,other,KPIGREEN,2.0,BUY,,ACC_000311
TJ001,other,HDFCBANK,50.0,SELL,Total EXIT,ACC_000311
TJ001,other,BBL,4.0,SELL,,ACC_000311
TJ001,other,SPANDANA,244.0,SELL,,ACC_000311
TJ001,other,MANGCHEFER,315.0,SELL,,ACC_000311
TJ001,other,AXISBANK,15.0,SELL,,ACC_000311
MS001,other,PYRAMID,3465.0,SELL,,ACC_000333
MS001,other,DEEPAKFERT,903.0,SELL,,ACC_000333
MS001,other,GPTINFRA,9333.0,BUY,,ACC_000333
MS001,other,GPTHEALTH,5468.0,SELL,,ACC_000333
MS001,other,KPIGREEN,600.0,SELL,,ACC_000333
MS001,other,BBL,92.0,SELL,,ACC_000333
MS001,other,SPANDANA,3926.0,BUY,,ACC_000333
MS001,other,AXISBANK,255.0,SELL,,ACC_000333
VK064,keynote,BANKBARODA,495.0,BUY,Total ENTRY,ACC_000331
VK064,keynote,GPTINFRA,47.0,SELL,,ACC_000331
VK064,keynote,LIQUIDBEES,72.0,SELL,Total EXIT,ACC_000331
VK064,keynote,PNB,59.0,BUY,,ACC_000331
VK064,keynote,SPANDANA,225.0,SELL,,ACC_000331
VK064,keynote,SHRIRAMFIN,26.0,BUY,,ACC_000331
VK064,keynote,PFC,32.0,BUY,,ACC_000331
VK064,keynote,RECLTD,30.0,BUY,,ACC_000331
PS001,finflo,BANKBARODA,183.0,SELL,,ACC_000353
PS001,finflo,GPTINFRA,13.0,SELL,,ACC_000353
PS001,finflo,LIQUIDBEES,4.0,SELL,Total EXIT,ACC_000353
PS001,finflo,PNB,399.0,BUY,Total ENTRY,ACC_000353
PS001,finflo,BHARTIARTL,8.0,SELL,,ACC_000353
PS001,finflo,SPANDANA,5.0,SELL,,ACC_000353
PS001,finflo,SHRIRAMFIN,12.0,SELL,,ACC_000353
PS001,finflo,PFC,5.0,BUY,,ACC_000353
PS001,finflo,RECLTD,8.0,BUY,,ACC_000353
BD024,keynote,PNB,131.0,BUY,,ACC_000317
BD024,keynote,BBL,17.0,BUY,,ACC_000317
BD024,keynote,SHRIRAMFIN,279.0,SELL,,ACC_000317
BD024,keynote,AXISBANK,81.0,SELL,,ACC_000317
BD024,keynote,RECLTD,63.0,BUY,,ACC_000317
BD024,keynote,DEEPAKFERT,144.0,SELL,,ACC_000317
BD024,keynote,SPANDANA,184.0,SELL,,ACC_000317
BD024,keynote,PFC,65.0,BUY,,ACC_000317
BD024,keynote,PYRAMID,466.0,SELL,,ACC_000317
BD024,keynote,BANKBARODA,138.0,BUY,,ACC_000317
BD024,keynote,GPTINFRA,652.0,BUY,,ACC_000317
BD024,keynote,VHLTD,2955.0,BUY,Total ENTRY,ACC_000317
BD024,keynote,KPIGREEN,105.0,BUY,,ACC_000317
BD024,keynote,BHARTIARTL,1.0,BUY,,ACC_000317
BD024,keynote,VEDL,153.0,BUY,,ACC_000317
BD024,keynote,LIQUIDBEES,57.0,SELL,Total EXIT,ACC_000317
BD024,keynote,GPTHEALTH,66.0,SELL,,ACC_000317
BD024,keynote,MANGCHEFER,544.0,SELL,,ACC_000317
KM032,keynote,BANKBARODA,6.0,SELL,,ACC_000392
KM032,keynote,GPTINFRA,1007.0,BUY,Total ENTRY,ACC_000392
KM032,keynote,LIQUIDBEES,71.0,SELL,Total EXIT,ACC_000392
KM032,keynote,PNB,6.0,BUY,,ACC_000392
KM032,keynote,BHARTIARTL,1.0,SELL,,ACC_000392
KM032,keynote,SPANDANA,54.0,SELL,,ACC_000392
KM032,keynote,SHRIRAMFIN,7.0,BUY,,ACC_000392
KM032,keynote,PFC,8.0,BUY,,ACC_000392
KM032,keynote,RECLTD,7.0,BUY,,ACC_000392
RN001,other,PNB,1455.0,BUY,Total ENTRY,ACC_000340
RN001,other,BBL,16.0,BUY,,ACC_000340
RN001,other,SHRIRAMFIN,232.0,BUY,Total ENTRY,ACC_000340
RN001,other,AXISBANK,114.0,BUY,Total ENTRY,ACC_000340
RN001,other,RECLTD,344.0,BUY,Total ENTRY,ACC_000340
RN001,other,DEEPAKFERT,179.0,SELL,,ACC_000340
RN001,other,KPEL,71.0,SELL,Total EXIT,ACC_000340
RN001,other,SPANDANA,3154.0,SELL,,ACC_000340
RN001,other,PFC,353.0,BUY,Total ENTRY,ACC_000340
RN001,other,PYRAMID,587.0,SELL,,ACC_000340
RN001,other,BANKBARODA,581.0,BUY,Total ENTRY,ACC_000340
RN001,other,GPTINFRA,986.0,SELL,,ACC_000340
RN001,other,VHLTD,1804.0,BUY,Total ENTRY,ACC_000340
RN001,other,KPIGREEN,52.0,SELL,,ACC_000340
RN001,other,BHARTIARTL,77.0,BUY,Total ENTRY,ACC_000340
RN001,other,VEDL,15.0,BUY,,ACC_000340
RN001,other,GPTHEALTH,874.0,SELL,,ACC_000340
RN001,other,MANGCHEFER,75.0,SELL,,ACC_000340
PS092,keynote,BANKBARODA,1.0,SELL,,ACC_000529
PS092,keynote,GPTINFRA,11.0,BUY,,ACC_000529
PS092,keynote,SPANDANA,21.0,SELL,,ACC_000529
PS092,keynote,SHRIRAMFIN,1.0,BUY,,ACC_000529
JS054,keynote,PYRAMID,306.0,SELL,,ACC_000380
JS054,keynote,DEEPAKFERT,106.0,SELL,,ACC_000380
JS054,keynote,GPTINFRA,299.0,SELL,,ACC_000380
JS054,keynote,LIQUIDBEES,34.0,SELL,Total EXIT,ACC_000380
JS054,keynote,GPTHEALTH,426.0,SELL,,ACC_000380
JS054,keynote,KPIGREEN,2.0,SELL,,ACC_000380
JS054,keynote,BBL,40.0,BUY,Total ENTRY,ACC_000380
JS054,keynote,SPANDANA,262.0,SELL,,ACC_000380
JS054,keynote,AXISBANK,103.0,BUY,Total ENTRY,ACC_000380
RG004,other,BANKBARODA,16.0,BUY,,ACC_000355
RG004,other,GPTINFRA,49.0,BUY,,ACC_000355
RG004,other,LIQUIDBEES,7.0,SELL,Total EXIT,ACC_000355
RG004,other,PNB,157.0,BUY,,ACC_000355
RG004,other,BHARTIARTL,1.0,SELL,,ACC_000355
RG004,other,SPANDANA,122.0,SELL,,ACC_000355
RG004,other,SHRIRAMFIN,21.0,BUY,,ACC_000355
RG004,other,PFC,62.0,BUY,,ACC_000355
RG004,other,RECLTD,24.0,BUY,,ACC_000355
YS008,keynote,BANKBARODA,318.0,BUY,Total ENTRY,ACC_000394
YS008,keynote,GPTINFRA,28.0,SELL,,ACC_000394
YS008,keynote,LIQUIDBEES,60.0,SELL,Total EXIT,ACC_000394
YS008,keynote,PNB,39.0,BUY,,ACC_000394
YS008,keynote,SPANDANA,66.0,SELL,,ACC_000394
YS008,keynote,SHRIRAMFIN,17.0,BUY,,ACC_000394
YS008,keynote,PFC,21.0,BUY,,ACC_000394
YS008,keynote,RECLTD,20.0,BUY,,ACC_000394
MN025,keynote,PNB,110.0,BUY,,ACC_000309
MN025,keynote,BBL,22.0,BUY,,ACC_000309
MN025,keynote,SHRIRAMFIN,247.0,SELL,,ACC_000309
MN025,keynote,AXISBANK,15.0,SELL,,ACC_000309
MN025,keynote,RECLTD,47.0,BUY,,ACC_000309
MN025,keynote,DEEPAKFERT,41.0,SELL,,ACC_000309
MN025,keynote,SPANDANA,266.0,SELL,,ACC_000309
MN025,keynote,PFC,50.0,BUY,,ACC_000309
MN025,keynote,PYRAMID,297.0,SELL,,ACC_000309
MN025,keynote,BANKBARODA,15.0,BUY,,ACC_000309
MN025,keynote,GPTINFRA,152.0,SELL,,ACC_000309
MN025,keynote,VHLTD,2036.0,BUY,Total ENTRY,ACC_000309
MN025,keynote,KPIGREEN,14.0,BUY,,ACC_000309
MN025,keynote,BHARTIARTL,34.0,BUY,,ACC_000309
MN025,keynote,VEDL,111.0,BUY,,ACC_000309
MN025,keynote,LIQUIDBEES,137.0,SELL,Total EXIT,ACC_000309
MN025,keynote,GPTHEALTH,85.0,BUY,,ACC_000309
MN025,keynote,MANGCHEFER,357.0,SELL,,ACC_000309
RG007,other,BANKBARODA,10.0,BUY,,ACC_000391
RG007,other,GPTINFRA,70.0,SELL,,ACC_000391
RG007,other,PNB,104.0,BUY,,ACC_000391
RG007,other,BHARTIARTL,1.0,SELL,,ACC_000391
RG007,other,SPANDANA,41.0,SELL,,ACC_000391
RG007,other,SHRIRAMFIN,13.0,BUY,,ACC_000391
RG007,other,PFC,35.0,BUY,,ACC_000391
RG007,other,RECLTD,16.0,BUY,,ACC_000391
CK012,keynote,PNB,118.0,BUY,,ACC_000315
CK012,keynote,BBL,6.0,SELL,,ACC_000315
CK012,keynote,SHRIRAMFIN,35.0,BUY,,ACC_000315
CK012,keynote,AXISBANK,9.0,SELL,,ACC_000315
CK012,keynote,RECLTD,46.0,BUY,,ACC_000315
CK012,keynote,DEEPAKFERT,42.0,SELL,,ACC_000315
CK012,keynote,SPANDANA,197.0,SELL,,ACC_000315
CK012,keynote,PFC,47.0,BUY,,ACC_000315
CK012,keynote,PYRAMID,218.0,SELL,,ACC_000315
CK012,keynote,BANKBARODA,23.0,BUY,,ACC_000315
CK012,keynote,GPTINFRA,44.0,SELL,,ACC_000315
CK012,keynote,VHLTD,1709.0,BUY,Total ENTRY,ACC_000315
CK012,keynote,KPIGREEN,19.0,BUY,,ACC_000315
CK012,keynote,VEDL,11.0,SELL,,ACC_000315
CK012,keynote,LIQUIDBEES,109.0,SELL,Total EXIT,ACC_000315
CK012,keynote,GPTHEALTH,282.0,SELL,,ACC_000315
CK012,keynote,MANGCHEFER,276.0,SELL,,ACC_000315
MK100,keynote,PNB,705.0,BUY,,ACC_000303
MK100,keynote,BBL,33.0,SELL,,ACC_000303
MK100,keynote,SHRIRAMFIN,278.0,BUY,,ACC_000303
MK100,keynote,AXISBANK,137.0,SELL,,ACC_000303
MK100,keynote,RECLTD,337.0,BUY,,ACC_000303
MK100,keynote,DEEPAKFERT,1137.0,SELL,,ACC_000303
MK100,keynote,SPANDANA,1025.0,SELL,,ACC_000303
MK100,keynote,PFC,352.0,BUY,,ACC_000303
MK100,keynote,PYRAMID,2578.0,SELL,,ACC_000303
MK100,keynote,BANKBARODA,43.0,BUY,,ACC_000303
MK100,keynote,GPTINFRA,1768.0,SELL,,ACC_000303
MK100,keynote,VHLTD,4721.0,BUY,,ACC_000303
MK100,keynote,KPIGREEN,402.0,SELL,,ACC_000303
MK100,keynote,BHARTIARTL,1.0,BUY,,ACC_000303
MK100,keynote,VEDL,829.0,BUY,,ACC_000303
MK100,keynote,LIQUIDBEES,1083.0,SELL,Total EXIT,ACC_000303
MK100,keynote,GPTHEALTH,19080.0,BUY,,ACC_000303
MK100,keynote,MANGCHEFER,2998.0,SELL,,ACC_000303
JD023,keynote,PYRAMID,207.0,SELL,,ACC_000371
JD023,keynote,VEDL,1.0,SELL,Total EXIT,ACC_000371
JD023,keynote,DEEPAKFERT,190.0,BUY,Total ENTRY,ACC_000371
JD023,keynote,GPTINFRA,204.0,SELL,,ACC_000371
JD023,keynote,VHLTD,910.0,SELL,Total EXIT,ACC_000371
JD023,keynote,LIQUIDBEES,47.0,SELL,Total EXIT,ACC_000371
JD023,keynote,GPTHEALTH,289.0,SELL,,ACC_000371
JD023,keynote,KPIGREEN,2.0,SELL,,ACC_000371
JD023,keynote,BBL,4.0,SELL,,ACC_000371
JD023,keynote,SPANDANA,167.0,SELL,,ACC_000371
JD023,keynote,AXISBANK,12.0,SELL,,ACC_000371
SC001,finflo,BANKBARODA,36.0,SELL,,ACC_000369
SC001,finflo,GPTINFRA,87.0,BUY,,ACC_000369
SC001,finflo,PNB,52.0,SELL,,ACC_000369
SC001,finflo,BHARTIARTL,6.0,SELL,,ACC_000369
SC001,finflo,SPANDANA,143.0,SELL,,ACC_000369
SC001,finflo,SHRIRAMFIN,3.0,BUY,,ACC_000369
SC001,finflo,PFC,1.0,SELL,,ACC_000369
SC001,finflo,RECLTD,1.0,SELL,,ACC_000369
PR030,keynote,PNB,86.0,BUY,,ACC_000321
PR030,keynote,BBL,17.0,BUY,,ACC_000321
PR030,keynote,SHRIRAMFIN,37.0,BUY,,ACC_000321
PR030,keynote,AXISBANK,52.0,SELL,,ACC_000321
PR030,keynote,RECLTD,45.0,BUY,,ACC_000321
PR030,keynote,DEEPAKFERT,124.0,SELL,,ACC_000321
PR030,keynote,SPANDANA,154.0,SELL,,ACC_000321
PR030,keynote,PFC,46.0,BUY,,ACC_000321
PR030,keynote,PYRAMID,374.0,SELL,,ACC_000321
PR030,keynote,BANKBARODA,1.0,BUY,,ACC_000321
PR030,keynote,GPTINFRA,287.0,SELL,,ACC_000321
PR030,keynote,VHLTD,2253.0,BUY,Total ENTRY,ACC_000321
PR030,keynote,KPIGREEN,7.0,BUY,,ACC_000321
PR030,keynote,VEDL,112.0,BUY,,ACC_000321
PR030,keynote,GPTHEALTH,26.0,SELL,,ACC_000321
PR030,keynote,MANGCHEFER,428.0,SELL,,ACC_000321
NS079,keynote,PNB,3.0,BUY,,ACC_000314
NS079,keynote,BBL,10.0,SELL,,ACC_000314
NS079,keynote,SHRIRAMFIN,24.0,BUY,,ACC_000314
NS079,keynote,AXISBANK,32.0,SELL,,ACC_000314
NS079,keynote,RECLTD,3.0,BUY,,ACC_000314
NS079,keynote,DEEPAKFERT,104.0,SELL,,ACC_000314
NS079,keynote,SPANDANA,47.0,SELL,,ACC_000314
NS079,keynote,PFC,375.0,SELL,,ACC_000314
NS079,keynote,PYRAMID,240.0,SELL,,ACC_000314
NS079,keynote,BANKBARODA,53.0,BUY,,ACC_000314
NS079,keynote,GPTINFRA,103.0,BUY,,ACC_000314
NS079,keynote,VHLTD,2377.0,BUY,Total ENTRY,ACC_000314
NS079,keynote,KPIGREEN,25.0,SELL,,ACC_000314
NS079,keynote,BHARTIARTL,6.0,SELL,,ACC_000314
NS079,keynote,VEDL,31.0,SELL,,ACC_000314
NS079,keynote,GPTHEALTH,292.0,SELL,,ACC_000314
NS079,keynote,MANGCHEFER,337.0,SELL,,ACC_000314
AG063,keynote,PNB,107.0,BUY,,ACC_000338
AG063,keynote,BBL,5.0,SELL,,ACC_000338
AG063,keynote,SHRIRAMFIN,43.0,BUY,,ACC_000338
AG063,keynote,AXISBANK,91.0,SELL,,ACC_000338
AG063,keynote,RECLTD,52.0,BUY,,ACC_000338
AG063,keynote,DEEPAKFERT,191.0,SELL,,ACC_000338
AG063,keynote,SPANDANA,164.0,SELL,,ACC_000338
AG063,keynote,PFC,54.0,BUY,,ACC_000338
AG063,keynote,PYRAMID,408.0,SELL,,ACC_000338
AG063,keynote,BANKBARODA,6.0,BUY,,ACC_000338
AG063,keynote,GPTINFRA,288.0,SELL,,ACC_000338
AG063,keynote,VHLTD,2538.0,BUY,Total ENTRY,ACC_000338
AG063,keynote,KPIGREEN,10.0,BUY,,ACC_000338
AG063,keynote,VEDL,129.0,BUY,,ACC_000338
AG063,keynote,LIQUIDBEES,354.0,SELL,Total EXIT,ACC_000338
AG063,keynote,GPTHEALTH,2991.0,BUY,,ACC_000338
AG063,keynote,MANGCHEFER,473.0,SELL,,ACC_000338
BLQ476,zerodha,PNB,1021.0,BUY,,ACC_000308
BLQ476,zerodha,BBL,195.0,SELL,,ACC_000308
BLQ476,zerodha,SHRIRAMFIN,75.0,SELL,,ACC_000308
BLQ476,zerodha,AXISBANK,600.0,SELL,,ACC_000308
BLQ476,zerodha,RECLTD,268.0,SELL,,ACC_000308
BLQ476,zerodha,DEEPAKFERT,2858.0,SELL,,ACC_000308
BLQ476,zerodha,SPANDANA,8028.0,BUY,,ACC_000308
BLQ476,zerodha,PFC,263.0,SELL,,ACC_000308
BLQ476,zerodha,PYRAMID,2514.0,SELL,,ACC_000308
BLQ476,zerodha,BANKBARODA,1234.0,SELL,,ACC_000308
BLQ476,zerodha,GPTINFRA,25934.0,BUY,,ACC_000308
BLQ476,zerodha,VHLTD,10415.0,BUY,,ACC_000308
BLQ476,zerodha,KPIGREEN,839.0,SELL,,ACC_000308
BLQ476,zerodha,BHARTIARTL,217.0,SELL,,ACC_000308
BLQ476,zerodha,VEDL,1574.0,BUY,,ACC_000308
BLQ476,zerodha,LIQUIDBEES,10.0,SELL,Total EXIT,ACC_000308
BLQ476,zerodha,GPTHEALTH,16794.0,BUY,,ACC_000308
BLQ476,zerodha,MANGCHEFER,8897.0,SELL,,ACC_000308
DS073,keynote,BANKBARODA,22.0,BUY,,ACC_000401
DS073,keynote,GPTINFRA,99.0,BUY,,ACC_000401
DS073,keynote,LIQUIDBEES,7.0,SELL,Total EXIT,ACC_000401
DS073,keynote,PNB,84.0,BUY,,ACC_000401
DS073,keynote,BHARTIARTL,1.0,SELL,,ACC_000401
DS073,keynote,SPANDANA,137.0,SELL,,ACC_000401
DS073,keynote,SHRIRAMFIN,22.0,BUY,,ACC_000401
DS073,keynote,PFC,29.0,BUY,,ACC_000401
DS073,keynote,RECLTD,28.0,BUY,,ACC_000401
KM001,finflo,PYRAMID,831.0,BUY,Total ENTRY,ACC_000349
KM001,finflo,DEEPAKFERT,80.0,SELL,,ACC_000349
KM001,finflo,GPTINFRA,306.0,SELL,,ACC_000349
KM001,finflo,LIQUIDBEES,25.0,SELL,Total EXIT,ACC_000349
KM001,finflo,GPTHEALTH,347.0,SELL,,ACC_000349
KM001,finflo,KPIGREEN,36.0,SELL,,ACC_000349
KM001,finflo,BBL,9.0,SELL,,ACC_000349
KM001,finflo,SPANDANA,255.0,SELL,,ACC_000349
KM001,finflo,AXISBANK,20.0,SELL,,ACC_000349
GN011,keynote,PNB,50.0,BUY,,ACC_000358
GN011,keynote,BBL,6.0,SELL,,ACC_000358
GN011,keynote,SHRIRAMFIN,31.0,BUY,,ACC_000358
GN011,keynote,AXISBANK,43.0,SELL,,ACC_000358
GN011,keynote,RECLTD,35.0,BUY,,ACC_000358
GN011,keynote,DEEPAKFERT,141.0,SELL,,ACC_000358
GN011,keynote,SPANDANA,182.0,SELL,,ACC_000358
GN011,keynote,PFC,38.0,BUY,,ACC_000358
GN011,keynote,PYRAMID,407.0,SELL,,ACC_000358
GN011,keynote,BANKBARODA,114.0,SELL,,ACC_000358
GN011,keynote,GPTINFRA,3017.0,BUY,,ACC_000358
GN011,keynote,VHLTD,1689.0,BUY,,ACC_000358
GN011,keynote,KPIGREEN,2.0,SELL,,ACC_000358
GN011,keynote,BHARTIARTL,3.0,SELL,,ACC_000358
GN011,keynote,VEDL,99.0,BUY,,ACC_000358
GN011,keynote,LIQUIDBEES,120.0,SELL,Total EXIT,ACC_000358
GN011,keynote,GPTHEALTH,567.0,SELL,,ACC_000358
GN011,keynote,MANGCHEFER,450.0,SELL,,ACC_000358
MP071,keynote,PYRAMID,156.0,SELL,,ACC_000539
MP071,keynote,DEEPAKFERT,50.0,SELL,,ACC_000539
MP071,keynote,GPTINFRA,29.0,SELL,,ACC_000539
MP071,keynote,GPTHEALTH,463.0,SELL,,ACC_000539
MP071,keynote,KPIGREEN,25.0,SELL,,ACC_000539
MP071,keynote,BBL,7.0,SELL,,ACC_000539
MP071,keynote,SPANDANA,66.0,SELL,,ACC_000539
MP071,keynote,AXISBANK,15.0,SELL,,ACC_000539
DJ001,finflo,BANKBARODA,6.0,SELL,,ACC_000365
DJ001,finflo,GPTINFRA,240.0,SELL,,ACC_000365
DJ001,finflo,LIQUIDBEES,49.0,SELL,Total EXIT,ACC_000365
DJ001,finflo,PNB,26.0,SELL,,ACC_000365
DJ001,finflo,BHARTIARTL,4.0,SELL,,ACC_000365
DJ001,finflo,SPANDANA,175.0,SELL,,ACC_000365
DJ001,finflo,SHRIRAMFIN,11.0,BUY,,ACC_000365
DJ001,finflo,PFC,53.0,BUY,,ACC_000365
DJ001,finflo,RECLTD,68.0,BUY,,ACC_000365
TS020,keynote,PNB,54.0,BUY,,ACC_000322
TS020,keynote,BBL,6.0,SELL,,ACC_000322
TS020,keynote,SHRIRAMFIN,32.0,BUY,,ACC_000322
TS020,keynote,AXISBANK,10.0,SELL,,ACC_000322
TS020,keynote,RECLTD,16.0,BUY,,ACC_000322
TS020,keynote,DEEPAKFERT,92.0,SELL,,ACC_000322
TS020,keynote,SPANDANA,200.0,SELL,,ACC_000322
TS020,keynote,PFC,24.0,BUY,,ACC_000322
TS020,keynote,PYRAMID,218.0,SELL,,ACC_000322
TS020,keynote,BANKBARODA,3.0,BUY,,ACC_000322
TS020,keynote,GPTINFRA,43.0,BUY,,ACC_000322
TS020,keynote,VHLTD,1997.0,BUY,Total ENTRY,ACC_000322
TS020,keynote,KPIGREEN,5.0,SELL,,ACC_000322
TS020,keynote,BHARTIARTL,2.0,BUY,,ACC_000322
TS020,keynote,VEDL,3.0,SELL,,ACC_000322
TS020,keynote,LIQUIDBEES,4.0,SELL,Total EXIT,ACC_000322
TS020,keynote,GPTHEALTH,271.0,SELL,,ACC_000322
TS020,keynote,MANGCHEFER,295.0,SELL,,ACC_000322
RC038,keynote,BANKBARODA,328.0,BUY,Total ENTRY,ACC_000536
RC038,keynote,GPTINFRA,102.0,BUY,,ACC_000536
RC038,keynote,PNB,18.0,SELL,,ACC_000536
RC038,keynote,BHARTIARTL,2.0,SELL,,ACC_000536
RC038,keynote,SPANDANA,654.0,BUY,Total ENTRY,ACC_000536
RC038,keynote,SHRIRAMFIN,9.0,BUY,,ACC_000536
RC038,keynote,RECLTD,4.0,SELL,,ACC_000536
RG027,keynote,PYRAMID,232.0,SELL,,ACC_000363
RG027,keynote,DEEPAKFERT,81.0,SELL,,ACC_000363
RG027,keynote,GPTINFRA,221.0,SELL,,ACC_000363
RG027,keynote,VHLTD,240.0,SELL,Total EXIT,ACC_000363
RG027,keynote,LIQUIDBEES,34.0,SELL,Total EXIT,ACC_000363
RG027,keynote,GPTHEALTH,324.0,SELL,,ACC_000363
RG027,keynote,KPIGREEN,1.0,SELL,,ACC_000363
RG027,keynote,BBL,30.0,BUY,Total ENTRY,ACC_000363
RG027,keynote,SPANDANA,104.0,SELL,,ACC_000363
RG027,keynote,AXISBANK,79.0,BUY,Total ENTRY,ACC_000363
