accd,accddescr,amtcr,amtdr,branchid,branchname,cheqdt,cheqno,co,idn,narr,p_r,runbal,subcode,subdescr,tt,type,vrdt,vrno,acc_year,date_from,date_to
62,CLIENTS,16921.38,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,258506,Obligation For: 2223713M [Equities] Trade Date 06/02/23,,141921.38,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-06T18:30:00Z,V223713,2223,01-04-2022,31-03-2023
62,CLIENTS,0.0,400000.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,255500,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",,-258078.62,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-02-07T18:30:00Z,IE00004,2223,01-04-2022,31-03-2023
62,CLIENTS,400000.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,255506,"Inter Segment Balance Transfer From NFO  To  BSE 
Of Client",,141921.38,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-02-07T18:30:00Z,IE00005,2223,01-04-2022,31-03-2023
62,CLIENTS,140845.49,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,255882,"		Inter Segment Balance Transfer From NFO   To   BSE
		Of Client KEYNOTE FINANCIAL SERVICES LTD",,282766.87,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-02-08T18:30:00Z,IE00002,2223,01-04-2022,31-03-2023
62,CLIENTS,0.0,282766.87,HO,Branch [HO],1899-12-31T18:30:00Z,,02,258967,Obligation For: 2223715M [Equities] Trade Date 08/02/23,,0.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-08T18:30:00Z,V223715,2223,01-04-2022,31-03-2023
62,CLIENTS,50000.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,257922,"Inter Segment Balance Transfer From NFO  To  BSE 
Of Client",,50000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-02-09T18:30:00Z,IE00002,2223,01-04-2022,31-03-2023
62,CLIENTS,0.0,21649.43,HO,Branch [HO],1899-12-31T18:30:00Z,,02,259770,Obligation For: 2223717M [Equities] Trade Date 10/02/23,,28350.57,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-12T18:30:00Z,V223717,2223,01-04-2022,31-03-2023
62,CLIENTS,88754.55,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,262592,Obligation For: 2223719M [Equities] Trade Date 14/02/23,,117105.12,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-14T18:30:00Z,V223719,2223,01-04-2022,31-03-2023
62,CLIENTS,94183.98,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,262818,Obligation For: 2223720M [Equities] Trade Date 15/02/23,,211289.1,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-15T18:30:00Z,V223720,2223,01-04-2022,31-03-2023
62,CLIENTS,162935.04,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,265959,Obligation For: 2223721M [Equities] Trade Date 16/02/23,,374224.14,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-16T18:30:00Z,V223721,2223,01-04-2022,31-03-2023
62,CLIENTS,0.0,126874.27,HO,Branch [HO],1899-12-31T18:30:00Z,,02,265733,Obligation For: 2223722M [Equities] Trade Date 17/02/23,,247349.87,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-19T18:30:00Z,V223722,2223,01-04-2022,31-03-2023
62,CLIENTS,0.0,73426.65,HO,Branch [HO],1899-12-31T18:30:00Z,,02,268705,Obligation For: 2223723M [Equities] Trade Date 20/02/23,,173923.22,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-20T18:30:00Z,V223723,2223,01-04-2022,31-03-2023
62,CLIENTS,0.0,137151.55,HO,Branch [HO],1899-12-31T18:30:00Z,,02,271188,Obligation For: 2223724M [Equities] Trade Date 21/02/23,,36771.67,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-21T18:30:00Z,V223724,2223,01-04-2022,31-03-2023
62,CLIENTS,58052.18,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,270648,Obligation For: 2223726M [Equities] Trade Date 23/02/23,,94823.85,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-23T18:30:00Z,V223726,2223,01-04-2022,31-03-2023
62,CLIENTS,1430.17,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,272334,Obligation For: 2223728M [Equities] Trade Date 27/02/23,,96254.02,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-27T18:30:00Z,V223728,2223,01-04-2022,31-03-2023
62,CLIENTS,0.0,185.77,HO,Branch [HO],1899-12-31T18:30:00Z,,02,276587,Obligation For: 2023018O [BSE] Trade Date 02/03/23,,96068.25,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-02T18:30:00Z,V023018,2223,01-04-2022,31-03-2023
62,CLIENTS,49249.3,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,278638,Obligation For: 2223732M [Equities] Trade Date 03/03/23,,145317.55,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-05T18:30:00Z,V223732,2223,01-04-2022,31-03-2023
62,CLIENTS,104837.77,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,278360,Obligation For: 2223733M [Equities] Trade Date 06/03/23,,250155.32,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-07T18:30:00Z,V223733,2223,01-04-2022,31-03-2023
62,CLIENTS,0.0,141347.8,HO,Branch [HO],1899-12-31T18:30:00Z,,02,278183,Obligation For: 2223734M [Equities] Trade Date 08/03/23,,108807.52,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-08T18:30:00Z,V223734,2223,01-04-2022,31-03-2023
62,CLIENTS,0.0,117774.38,HO,Branch [HO],1899-12-31T18:30:00Z,,02,277920,Obligation For: 2223735M [Equities] Trade Date 09/03/23,,-8966.86,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-09T18:30:00Z,V223735,2223,01-04-2022,31-03-2023
62,CLIENTS,8966.86,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,277860,"		Inter Segment Balance Transfer From NFO   To   BSE
		Of Client KEYNOTE FINANCIAL SERVICES LTD",,0.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-03-09T18:30:00Z,IE00002,2223,01-04-2022,31-03-2023
62,CLIENTS,32180.25,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,282349,Obligation For: 2223738M [Equities] Trade Date 14/03/23,,32180.25,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-14T18:30:00Z,V223738,2223,01-04-2022,31-03-2023
62,CLIENTS,0.0,1832.08,HO,Branch [HO],1899-12-31T18:30:00Z,,02,283148,Obligation For: 2223740M [Equities] Trade Date 16/03/23,,30348.17,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-16T18:30:00Z,V223740,2223,01-04-2022,31-03-2023
62,CLIENTS,0.0,48108.12,HO,Branch [HO],1899-12-31T18:30:00Z,,02,285035,Obligation For: 2223741M [Equities] Trade Date 17/03/23,,-17759.95,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-19T18:30:00Z,V223741,2223,01-04-2022,31-03-2023
62,CLIENTS,17759.95,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,283293,"		Inter Segment Balance Transfer From NFO   To   BSE
		Of Client KEYNOTE FINANCIAL SERVICES LTD",,0.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-03-19T18:30:00Z,IE00002,2223,01-04-2022,31-03-2023
62,CLIENTS,25000.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,284041,"Inter Segment Balance Transfer From NFO  To  BSE 
Of Client",,25000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-03-20T18:30:00Z,IE00006,2223,01-04-2022,31-03-2023
62,CLIENTS,1710.64,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,284776,Obligation For: 2223742M [Equities] Trade Date 20/03/23,,26710.64,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-20T18:30:00Z,V223742,2223,01-04-2022,31-03-2023
62,CLIENTS,0.0,15213.99,HO,Branch [HO],1899-12-31T18:30:00Z,,02,285568,Obligation For: 2223743M [Equities] Trade Date 21/03/23,,11496.65,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-22T18:30:00Z,V223743,2223,01-04-2022,31-03-2023
62,CLIENTS,0.0,33555.49,HO,Branch [HO],1899-12-31T18:30:00Z,,02,287317,Obligation For: 2223744M [Equities] Trade Date 22/03/23,,-22058.84,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-22T18:30:00Z,V223744,2223,01-04-2022,31-03-2023
62,CLIENTS,10000.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,285902,"Inter Segment Balance Transfer From NFO  To  BSE 
Of Client",,-12058.84,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-03-22T18:30:00Z,IE00005,2223,01-04-2022,31-03-2023
62,CLIENTS,22058.84,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,285708,"		Inter Segment Balance Transfer From NFO   To   BSE
		Of Client KEYNOTE FINANCIAL SERVICES LTD",,10000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-03-22T18:30:00Z,IE00001,2223,01-04-2022,31-03-2023
62,CLIENTS,136191.93,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,287531,Obligation For: 2223745M [Equities] Trade Date 23/03/23,,146191.93,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-23T18:30:00Z,V223745,2223,01-04-2022,31-03-2023
62,CLIENTS,75965.94,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,287762,Obligation For: 2223746M [Equities] Trade Date 24/03/23,,222157.87,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-26T18:30:00Z,V223746,2223,01-04-2022,31-03-2023
62,CLIENTS,26283.21,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,289771,Obligation For: 2223748M [Equities] Trade Date 28/03/23,,248441.08,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-28T18:30:00Z,V223748,2223,01-04-2022,31-03-2023
62,CLIENTS,0.0,62398.15,HO,Branch [HO],1899-12-31T18:30:00Z,,02,292243,Obligation For: 2223749M [Equities] Trade Date 29/03/23,,186042.93,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-30T18:30:00Z,V223749,2223,01-04-2022,31-03-2023
62,,186042.93,0.0,,,1899-12-31T18:30:00Z,,,0,Opening Balance,,186042.93,CK00000005,,,A,2023-03-31T18:30:00Z,,2324,01-04-2023,31-03-2024
62,CLIENTS,189234.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,9825,Obligation For: 2324502M [Equities] Trade Date 03/04/23,,375276.93,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-04T18:30:00Z,V324502,2324,01-04-2023,31-03-2024
62,CLIENTS,57473.46,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,9944,Obligation For: 2324502V [Equities] Trade Date 03/04/23,,432750.39,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-04T18:30:00Z,V324502,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,439470.53,HO,Branch [HO],2023-04-05T18:30:00Z,,02,97,,P,-6720.14,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2023-04-05T18:30:00Z,P/00034,2324,01-04-2023,31-03-2024
62,CLIENTS,326925.31,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,1728,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",,320205.17,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-04-05T18:30:00Z,IE00014,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,201896.97,HO,Branch [HO],1899-12-31T18:30:00Z,,02,10009,Obligation For: 2324503M [Equities] Trade Date 05/04/23,,118308.2,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-05T18:30:00Z,V324503,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,118308.2,HO,Branch [HO],1899-12-31T18:30:00Z,,02,3142,Obligation For: 2324504M [Equities] Trade Date 06/04/23,,0.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-09T18:30:00Z,V324504,2324,01-04-2023,31-03-2024
62,CLIENTS,450000.0,0.0,HO,Branch [HO],2023-04-10T18:30:00Z,RTGS,02,151,,R,450000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2023-04-10T18:30:00Z,R/00007,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,94.5,HO,Branch [HO],1899-12-31T18:30:00Z,,01,8965,Obligation For: 2023027X [NSE] Trade Date 10/04/23,,449905.5,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-10T18:30:00Z,V023027,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,62.6,HO,Branch [HO],1899-12-31T18:30:00Z,,02,2273,Obligation For: 2023025O [BSE] Trade Date 10/04/23,,449842.9,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-10T18:30:00Z,V023025,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,350000.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,3555,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",,99842.9,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-04-11T18:30:00Z,IE00002,2324,01-04-2023,31-03-2024
62,CLIENTS,440284.75,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,3402,Obligation For: 2324506M [Equities] Trade Date 11/04/23,,540127.65,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-11T18:30:00Z,V324506,2324,01-04-2023,31-03-2024
62,CLIENTS,146171.83,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,10152,Obligation For: 2324508M [Equities] Trade Date 13/04/23,,686299.48,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-16T18:30:00Z,V324508,2324,01-04-2023,31-03-2024
62,CLIENTS,17652.93,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,10357,Obligation For: 2324509M [Equities] Trade Date 17/04/23,,703952.41,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-17T18:30:00Z,V324509,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,191611.65,HO,Branch [HO],1899-12-31T18:30:00Z,,02,10544,Obligation For: 2324510M [Equities] Trade Date 18/04/23,,512340.76,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-18T18:30:00Z,V324510,2324,01-04-2023,31-03-2024
62,CLIENTS,46109.18,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,10956,Obligation For: 2324511M [Equities] Trade Date 19/04/23,,558449.94,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-19T18:30:00Z,V324511,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,36152.26,HO,Branch [HO],1899-12-31T18:30:00Z,,02,11289,Obligation For: 2324512M [Equities] Trade Date 20/04/23,,522297.68,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-20T18:30:00Z,V324512,2324,01-04-2023,31-03-2024
62,CLIENTS,120676.07,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,11499,Obligation For: 2324513M [Equities] Trade Date 21/04/23,,642973.75,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-23T18:30:00Z,V324513,2324,01-04-2023,31-03-2024
62,CLIENTS,121505.12,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,28265,Obligation For: 2324514M [Equities] Trade Date 24/04/23,,764478.87,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-24T18:30:00Z,V324514,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,137654.1,HO,Branch [HO],1899-12-31T18:30:00Z,,02,12649,Obligation For: 2324515M [Equities] Trade Date 25/04/23,,626824.77,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-25T18:30:00Z,V324515,2324,01-04-2023,31-03-2024
62,CLIENTS,15403.9,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,12417,Obligation For: 2324516M [Equities] Trade Date 26/04/23,,642228.67,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-26T18:30:00Z,V324516,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,99285.62,HO,Branch [HO],1899-12-31T18:30:00Z,,02,13383,Obligation For: 2324517M [Equities] Trade Date 27/04/23,,542943.05,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-04-27T18:30:00Z,V324517,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,67861.85,HO,Branch [HO],1899-12-31T18:30:00Z,,02,14097,Obligation For: 2324518M [Equities] Trade Date 28/04/23,,475081.2,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-01T18:30:00Z,V324518,2324,01-04-2023,31-03-2024
62,CLIENTS,40331.04,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,14748,Obligation For: 2324519M [Equities] Trade Date 02/05/23,,515412.24,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-02T18:30:00Z,V324519,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,61380.99,HO,Branch [HO],1899-12-31T18:30:00Z,,02,15450,Obligation For: 2324520M [Equities] Trade Date 03/05/23,,454031.25,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-03T18:30:00Z,V324520,2324,01-04-2023,31-03-2024
62,CLIENTS,12363.46,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,16201,Obligation For: 2324521M [Equities] Trade Date 04/05/23,,466394.71,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-07T18:30:00Z,V324521,2324,01-04-2023,31-03-2024
62,CLIENTS,415917.33,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,17545,Obligation For: 2324523M [Equities] Trade Date 08/05/23,,882312.04,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-08T18:30:00Z,V324523,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,51669.68,HO,Branch [HO],1899-12-31T18:30:00Z,,02,19598,Obligation For: 2324525M [Equities] Trade Date 10/05/23,,830642.36,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-10T18:30:00Z,V324525,2324,01-04-2023,31-03-2024
62,CLIENTS,147431.42,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,27495,Obligation For: 2324526M [Equities] Trade Date 11/05/23,,978073.78,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-11T18:30:00Z,V324526,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,57667.85,HO,Branch [HO],1899-12-31T18:30:00Z,,02,22349,Obligation For: 2324528M [Equities] Trade Date 15/05/23,,920405.93,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-15T18:30:00Z,V324528,2324,01-04-2023,31-03-2024
62,CLIENTS,192232.7,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,23208,Obligation For: 2324530M [Equities] Trade Date 17/05/23,,1112638.63,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-17T18:30:00Z,V324530,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,40277.35,HO,Branch [HO],1899-12-31T18:30:00Z,,02,23850,Obligation For: 2324531M [Equities] Trade Date 18/05/23,,1072361.28,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-18T18:30:00Z,V324531,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,205897.55,HO,Branch [HO],1899-12-31T18:30:00Z,,02,24850,Obligation For: 2324532M [Equities] Trade Date 19/05/23,,866463.73,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-21T18:30:00Z,V324532,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,323241.14,HO,Branch [HO],1899-12-31T18:30:00Z,,02,25629,Obligation For: 2324533M [Equities] Trade Date 22/05/23,,543222.59,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-22T18:30:00Z,V324533,2324,01-04-2023,31-03-2024
62,CLIENTS,76818.35,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,26497,Obligation For: 2324534M [Equities] Trade Date 23/05/23,,620040.94,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-23T18:30:00Z,V324534,2324,01-04-2023,31-03-2024
62,CLIENTS,319558.83,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,29393,Obligation For: 2324536M [Equities] Trade Date 25/05/23,,939599.77,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-25T18:30:00Z,V324536,2324,01-04-2023,31-03-2024
62,CLIENTS,151603.3,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,30105,Obligation For: 2324537M [Equities] Trade Date 26/05/23,,1091203.07,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-28T18:30:00Z,V324537,2324,01-04-2023,31-03-2024
62,CLIENTS,122048.57,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,31263,Obligation For: 2324538M [Equities] Trade Date 29/05/23,,1213251.64,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-29T18:30:00Z,V324538,2324,01-04-2023,31-03-2024
62,CLIENTS,152828.19,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,31882,Obligation For: 2324539M [Equities] Trade Date 30/05/23,,1366079.83,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-30T18:30:00Z,V324539,2324,01-04-2023,31-03-2024
62,CLIENTS,106573.04,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,32783,Obligation For: 2324540M [Equities] Trade Date 31/05/23,,1472652.87,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-05-31T18:30:00Z,V324540,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,40064.67,HO,Branch [HO],1899-12-31T18:30:00Z,,02,33816,Obligation For: 2324541M [Equities] Trade Date 01/06/23,,1432588.2,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-01T18:30:00Z,V324541,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,324316.26,HO,Branch [HO],1899-12-31T18:30:00Z,,02,35115,Obligation For: 2324542M [Equities] Trade Date 02/06/23,,1108271.94,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-04T18:30:00Z,V324542,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,69690.71,HO,Branch [HO],1899-12-31T18:30:00Z,,02,35509,Obligation For: 2324543M [Equities] Trade Date 05/06/23,,1038581.23,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-05T18:30:00Z,V324543,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,398304.93,HO,Branch [HO],1899-12-31T18:30:00Z,,02,36376,Obligation For: 2324544M [Equities] Trade Date 06/06/23,,640276.3,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-06T18:30:00Z,V324544,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,118.35,HO,Branch [HO],1899-12-31T18:30:00Z,,02,38761,Obligation For: 2023050O [BSE] Trade Date 08/06/23,,640157.95,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-08T18:30:00Z,V023050,2324,01-04-2023,31-03-2024
62,CLIENTS,63022.34,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,39192,Obligation For: 2324547M [Equities] Trade Date 09/06/23,,703180.29,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-11T18:30:00Z,V324547,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,126945.77,HO,Branch [HO],1899-12-31T18:30:00Z,,02,40207,Obligation For: 2324548M [Equities] Trade Date 12/06/23,,576234.52,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-12T18:30:00Z,V324548,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,560.96,HO,Branch [HO],1899-12-31T18:30:00Z,,02,43226,Obligation For: 2324551M [Equities] Trade Date 15/06/23,,575673.56,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-15T18:30:00Z,V324551,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,54169.74,HO,Branch [HO],1899-12-31T18:30:00Z,,02,44396,Obligation For: 2324552M [Equities] Trade Date 16/06/23,,521503.82,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-18T18:30:00Z,V324552,2324,01-04-2023,31-03-2024
62,CLIENTS,73283.89,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,44992,Obligation For: 2324553M [Equities] Trade Date 19/06/23,,594787.71,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-19T18:30:00Z,V324553,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,144395.7,HO,Branch [HO],1899-12-31T18:30:00Z,,02,46851,Obligation For: 2324554M [Equities] Trade Date 20/06/23,,450392.01,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-20T18:30:00Z,V324554,2324,01-04-2023,31-03-2024
62,CLIENTS,140375.7,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,46644,Obligation For: 2324555M [Equities] Trade Date 21/06/23,,590767.71,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-21T18:30:00Z,V324555,2324,01-04-2023,31-03-2024
62,CLIENTS,264044.09,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,48513,Obligation For: 2324557M [Equities] Trade Date 23/06/23,,854811.8,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-25T18:30:00Z,V324557,2324,01-04-2023,31-03-2024
62,CLIENTS,68963.58,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,49332,Obligation For: 2324558M [Equities] Trade Date 26/06/23,,923775.38,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-06-26T18:30:00Z,V324558,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,165568.95,HO,Branch [HO],1899-12-31T18:30:00Z,,02,54535,Obligation For: 2324562M [Equities] Trade Date 03/07/23,,758206.43,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-03T18:30:00Z,V324562,2324,01-04-2023,31-03-2024
